run pytorch ...
Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-512-256-64-16', arch_mlp_top='512-256-1', arch_sparse_feature_size=16, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', debug_mode=False, enable_profiling=False, inference_only=False, learning_rate=0.1, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=True, mini_batch_size=128, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=True, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='', save_onnx=False, sync_dense_params=True, tensor_type='CP', test_freq=10240, test_mini_batch_size=-1, test_num_workers=16, use_gpu=1)
1
1
True
Using 1 GPU(s)...
Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
Sparse features= 26, Dense features= 13
Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
Sparse features= 26, Dense features= 13
Embedding 0 size 1460x16
Embedding 1 size 583x16
TT-Embedding 2 size 10131227x16
TT-Embedding 3 size 2202608x16
Embedding 4 size 305x16
Embedding 5 size 24x16
Embedding 6 size 12517x16
Embedding 7 size 633x16
Embedding 8 size 3x16
Embedding 9 size 93145x16
Embedding 10 size 5683x16
TT-Embedding 11 size 8351593x16
Embedding 12 size 3194x16
Embedding 13 size 27x16
Embedding 14 size 14992x16
TT-Embedding 15 size 5461306x16
Embedding 16 size 10x16
Embedding 17 size 5652x16
Embedding 18 size 2173x16
Embedding 19 size 4x16
TT-Embedding 20 size 7046547x16
Embedding 21 size 18x16
Embedding 22 size 15x16
Embedding 23 size 286181x16
Embedding 24 size 105x16
Embedding 25 size 142572x16
time/loss/accuracy (if enabled):
Finished training it 1024/306969 of epoch 0, 153.04 ms/it, loss 0.519183, accuracy 75.527 %
Finished training it 2048/306969 of epoch 0, 153.35 ms/it, loss 0.506181, accuracy 76.244 %
Finished training it 3072/306969 of epoch 0, 153.33 ms/it, loss 0.499926, accuracy 76.624 %
Finished training it 4096/306969 of epoch 0, 153.40 ms/it, loss 0.491911, accuracy 76.934 %
Finished training it 5120/306969 of epoch 0, 153.38 ms/it, loss 0.485131, accuracy 77.407 %
Finished training it 6144/306969 of epoch 0, 152.98 ms/it, loss 0.480919, accuracy 77.535 %
Finished training it 7168/306969 of epoch 0, 151.31 ms/it, loss 0.477417, accuracy 77.654 %
Finished training it 8192/306969 of epoch 0, 151.28 ms/it, loss 0.476241, accuracy 77.785 %
Finished training it 9216/306969 of epoch 0, 151.31 ms/it, loss 0.476067, accuracy 77.783 %
Finished training it 10240/306969 of epoch 0, 151.27 ms/it, loss 0.473404, accuracy 77.930 %
Testing at - 10240/306969 of epoch 0, loss 0.477720, accuracy 77.529 %, best 77.529 %
Finished training it 11264/306969 of epoch 0, 151.06 ms/it, loss 0.471780, accuracy 78.039 %
Finished training it 12288/306969 of epoch 0, 151.05 ms/it, loss 0.472777, accuracy 77.906 %
Finished training it 13312/306969 of epoch 0, 151.03 ms/it, loss 0.469796, accuracy 78.149 %
Finished training it 14336/306969 of epoch 0, 150.98 ms/it, loss 0.468389, accuracy 78.123 %
Finished training it 15360/306969 of epoch 0, 150.95 ms/it, loss 0.469388, accuracy 78.075 %
Finished training it 16384/306969 of epoch 0, 150.95 ms/it, loss 0.470768, accuracy 77.965 %
Finished training it 17408/306969 of epoch 0, 151.07 ms/it, loss 0.467587, accuracy 78.241 %
Finished training it 18432/306969 of epoch 0, 151.72 ms/it, loss 0.468721, accuracy 78.178 %
Finished training it 19456/306969 of epoch 0, 152.84 ms/it, loss 0.468216, accuracy 78.111 %
Finished training it 20480/306969 of epoch 0, 152.83 ms/it, loss 0.466849, accuracy 78.165 %
Testing at - 20480/306969 of epoch 0, loss 0.472069, accuracy 77.876 %, best 77.876 %
Finished training it 21504/306969 of epoch 0, 151.02 ms/it, loss 0.467266, accuracy 78.154 %
Finished training it 22528/306969 of epoch 0, 150.91 ms/it, loss 0.465933, accuracy 78.288 %
Finished training it 23552/306969 of epoch 0, 150.98 ms/it, loss 0.465392, accuracy 78.244 %
Finished training it 24576/306969 of epoch 0, 150.98 ms/it, loss 0.465371, accuracy 78.325 %
Finished training it 25600/306969 of epoch 0, 150.94 ms/it, loss 0.465118, accuracy 78.299 %
Finished training it 26624/306969 of epoch 0, 150.95 ms/it, loss 0.466838, accuracy 78.183 %
Finished training it 27648/306969 of epoch 0, 151.00 ms/it, loss 0.464940, accuracy 78.408 %
Finished training it 28672/306969 of epoch 0, 151.07 ms/it, loss 0.464764, accuracy 78.336 %
Finished training it 29696/306969 of epoch 0, 151.02 ms/it, loss 0.462799, accuracy 78.355 %
Finished training it 30720/306969 of epoch 0, 151.01 ms/it, loss 0.464273, accuracy 78.347 %
Testing at - 30720/306969 of epoch 0, loss 0.470151, accuracy 77.943 %, best 77.943 %
Finished training it 31744/306969 of epoch 0, 151.00 ms/it, loss 0.464125, accuracy 78.287 %
Finished training it 32768/306969 of epoch 0, 150.92 ms/it, loss 0.464830, accuracy 78.304 %
Finished training it 33792/306969 of epoch 0, 151.04 ms/it, loss 0.462666, accuracy 78.368 %
Finished training it 34816/306969 of epoch 0, 151.09 ms/it, loss 0.463050, accuracy 78.548 %
Finished training it 35840/306969 of epoch 0, 150.94 ms/it, loss 0.461397, accuracy 78.439 %
Finished training it 36864/306969 of epoch 0, 150.97 ms/it, loss 0.464529, accuracy 78.335 %
Finished training it 37888/306969 of epoch 0, 151.03 ms/it, loss 0.461158, accuracy 78.436 %
Finished training it 38912/306969 of epoch 0, 151.02 ms/it, loss 0.463577, accuracy 78.429 %
Finished training it 39936/306969 of epoch 0, 150.91 ms/it, loss 0.461534, accuracy 78.484 %
Finished training it 40960/306969 of epoch 0, 150.96 ms/it, loss 0.462744, accuracy 78.484 %
Testing at - 40960/306969 of epoch 0, loss 0.468042, accuracy 78.054 %, best 78.054 %
Finished training it 41984/306969 of epoch 0, 151.04 ms/it, loss 0.458722, accuracy 78.715 %
Finished training it 43008/306969 of epoch 0, 151.03 ms/it, loss 0.460947, accuracy 78.573 %
Finished training it 44032/306969 of epoch 0, 150.96 ms/it, loss 0.462695, accuracy 78.384 %
Finished training it 45056/306969 of epoch 0, 150.98 ms/it, loss 0.462415, accuracy 78.398 %
Finished training it 46080/306969 of epoch 0, 151.01 ms/it, loss 0.462802, accuracy 78.402 %
Finished training it 47104/306969 of epoch 0, 151.14 ms/it, loss 0.460709, accuracy 78.564 %
Finished training it 48128/306969 of epoch 0, 150.99 ms/it, loss 0.458664, accuracy 78.706 %
Finished training it 49152/306969 of epoch 0, 151.02 ms/it, loss 0.461730, accuracy 78.541 %
Finished training it 50176/306969 of epoch 0, 150.93 ms/it, loss 0.460513, accuracy 78.633 %
Finished training it 51200/306969 of epoch 0, 150.95 ms/it, loss 0.461517, accuracy 78.391 %
Testing at - 51200/306969 of epoch 0, loss 0.466616, accuracy 78.153 %, best 78.153 %
Finished training it 52224/306969 of epoch 0, 151.01 ms/it, loss 0.461282, accuracy 78.513 %
Finished training it 53248/306969 of epoch 0, 150.97 ms/it, loss 0.461758, accuracy 78.514 %
Finished training it 54272/306969 of epoch 0, 150.96 ms/it, loss 0.459198, accuracy 78.625 %
Finished training it 55296/306969 of epoch 0, 151.07 ms/it, loss 0.458716, accuracy 78.632 %
Finished training it 56320/306969 of epoch 0, 150.93 ms/it, loss 0.457582, accuracy 78.743 %
Finished training it 57344/306969 of epoch 0, 150.96 ms/it, loss 0.459919, accuracy 78.518 %
